Id,Category,Topic,Source,Headline,Text,Link
17,0,Society,El Ruinaversal,INE permitirá a ciudadanos poner filtros y retoques en su foto de la credencial de elector,"INE permitirá a ciudadanos poner filtros y retoques en su foto de la credencial de elector
México.- En conferencia de prensa el director del Instituto Nacional Electoral (INE), Lorenzo Córdova, anunció que acaban de aprobar la opción de permitir a los ciudadanos elegir cual será la foto que aparezca en su documento de identificación oficial (credencial para votar), e incluso se aprobaran fotos que estén retocadas con Photoshop, filtros de color y luz, y hasta filtros que Snapchat.
Lorenzo mencionó que la idea fue propuesta por los encargados del área de comunicación social del IFE, quienes se percataron que ""a la gente le avergüenza enseñar su credencial por lo mal que sale en ella"" y que esto se traduce a que solo un porcentaje muy bajo de la población renueva la cédula y los más jóvenes no quieren tramitarla.
""La mayoría de los mexicanos no renueva su credencial cuando cambian de domicilio o de ciudad, esto genera un desequilibrio estadístico al momento de controlar geográficamente a la población. Además quienes cumplen la mayoría de edad tampoco quieren tramitarla porque salen extremadamente mal en la foto, solo se sienten seguros en imágenes donde se ponen infinidad de filtros para ocultar su amarga realidad, de tener la cara que Dios les dio.
Pensando en el bienestar de las personas, decidimos que a más tardar a mediados de este año entrará en vigor la opción de permitir al ciudadano elegir cual será la foto que aparezca en su credencial, inclusive podrá ser la foto de perfil de su Facebook, o con filtros de Photoshop o Snapchat.
Las computadoras del INE tendrán acceso a internet y el ciudadano podrá proporcionar su cuenta de usuario en la popular red social para elegir la foto que desea plasmar en su cédula oficial"", mencionó.
Córdova reveló que si una persona no cuenta con una cuenta de Facebook podrá llevar la foto deseada en una memoria USB. Además todas las oficinas del INE contarán con diseñadores gráficos que podrán retocar –de manera gratuita- la imagen con el fin de ""darle una manita de gato"" al ciudadano en la fotografía de su credencial para votar""
Por último, Córdova reveló que esta decisión costará USD*NUMBER* millones de pesos ya que tienen que comprar los permisos del programa Photoshop, además de que llegaron a un acuerdo millonario con Snapchat para poder usar sus filtros: ""Dicen que las redes sociales son lo de hoy. así que hay que adaptarnos"", concluyó Lorenzo.",http://www.elruinaversal.com/2018/01/18/ine-permitira-a-ciudadanos-poner-filtros-y-retoques-en-su-foto-de-la-credencial-de-elector/
18,0,Society,Hay noticia,Colas de *NUMBER* metros en Eroskis de Madrid para comprar la crema de Cifuentes por oferta *NUMBER*×*NUMBER*,"Colas de *NUMBER* metros en Eroskis de Madrid para comprar la crema de Cifuentes por oferta *NUMBER*×*NUMBER*
Los supermercados Eroski de Madrid se están viendo colapsados en las últimas horas gracias a una oferta de última hora que la compañía ha hecho pública. Se trata de los tarros de crema anti-edad que la ex presidenta de la Comunidad de Madrid, Cristina Cifuentes, había sustraído en el famoso vídeo que le costó su puesto.
La oferta de *NUMBER*×*NUMBER* ha viralizado a través de los medios, y la llamada ha resultado efectiva, no se sabe si en señal de protesta, por el morbo, o por interés real de la oferta de los supermercados. Las declaraciones de los allí presentes en la cola dejan entrever que es un poco de todo.
""Si Cifuentes arriesgó su carrera por estos botes, es que tienen que ser buenos"" decía una de las chicas. Otro afirmaba que ""serán productos de coleccionista en unos años, los libros de historia política hablarán de ellos"" decía otro con visión comercial de futuro.",https://haynoticia.es/colas-de-50-metros-en-eroskis-de-madrid-para-comprar-la-crema-de-cifuentes/
19,0,Society,El Dizque,El consentimiento sexual deberá de ser por escrito,"El consentimiento sexual deberá de ser por escrito
En un intento por eliminar la violencia sexual dentro de las parejas, la Cámara de Diputados una nueva ley que dispone que cualquier forma de relación sexual, incluyendo besos de lengua o fajes amistosos, requerirán de un acuerdo por escrito, firmado por ambas partes, que especifique que hay un consentimiento mutuo y libre por parte de los involucrados, de forma que no existan dudas al respecto.
El documento deberá incluir el nombre, edad, teléfono y dirección de cada uno de los participantes, así como su número de credencial del INE, para acreditar la mayoría de edad. Se necesitarán siete copias firmadas por los interesados y de dos testigos que acrediten que no hay coerción de por medio.
El usuario tendrá un plazo de una hora tras del acto para entregar el documento físico, pues de otra forma quedará invalidado. En caso de tríos, orgías o similares, se tendrá que generar una copia por cada uno de los implicados.
Esta ley aplicará tanto para parejas casuales como matrimonios u otras relaciones ya establecidas, a las que se les recomienda tener un archivo para llevar un seguimiento de su vida sexual, de modo que se le tenga a la mano en caso de duda.
Los diputados coinciden en que, de esa forma, se evitarán malos entendidos y la sociedad avanzará a una situación de entendimiento y felicidad.",https://www.eldizque.com/el-consentimiento-sexual-debera-de-ser-por-escrito/
20,0,Society,El Dizque,Se descubre que Sigmund Freud inventó el psicoanálisis como un método para ligar,"Se descubre que Sigmund Freud inventó el psicoanálisis como un método para ligar
El hallazgo de una serie de cartas de llamado padre del psicoanálisis, Sigmund Freud, ha sacado a la luz un detalle que podría cambiar para siempre no sólo la visión que se tenía de su trabajo, sino del futuro de esta disciplina.
De acuerdo a lo que el mismo sabio especificó en sus escritos, él no creía en el psicoanálisis, sino que sólo lo usaba como estrategia para ligar.
El profesor Solsticio Schoppenhaggen, reconocido historiador y biógrafo de Freud, fue quien comunicó al mundo sus descubrimientos: ""De acuerdo a la correspondencia que encontramos, Sigmund se carteaba con uno de sus amigos, diciéndole lo terriblemente difícil que era para él conseguir sexo, pues aseguraba que todas las mujeres que conocía eran muy mojigatas y reprimidas"".
Tras de unos dos meses de quejarse continuamente en cada epístola, su ánimo cambió notablemente. En su correspondencia, citaba que convenciendo a las damas que todo lo que pensaban y hacían en realidad estaba motivado por el sexo, era para él mucho más fácil llevárselas a la cama.
El mismo Freud acepta en sus escritos que ni él mismo se lo creía, pero que se vio obligado a escribir algunos libros para que no comenzaran a rumorar que todo era un truco.
""En muchas de las cartas, dirigidas a su amigo, que sólo conocemos como Erich F., le aconsejaba que comenzara a usar la técnica también, que le sería muy útil. En ese sentido, su amigo no parecía muy de acuerdo, pues él sostenía que el amar debería ser un arte, y su aspiración, más que el ligue, era dominar el arte de amar"".
El historiador nos prometió que en cuanto hubiera nuevos descubrimientos, nos lo haría saber de inmediato.",https://www.eldizque.com/se-descubre-que-sigmund-freud-invento-el-psicoanalisis-como-un-metodo-para-ligar/
22,0,Society,El Dizque,México pierde litigio — El pulque ahora será alemán,"México pierde litigio — El pulque ahora será alemán
Como resultado de un litigio que se estuvo peleando en cortes internacionales desde hace más de una década, la mañana de hoy se informó que el pulque ya no podrá producirse en México, pues a partir de ahora la denominación de origen se otorgó a la región de Stuttgart, Alemania
La resolución de la Corte Internacional de La Haya, indica que Stuttgart y el resto del estado Baden-Württemberg poseen ahora los derechos exclusivos sobre la elaboración, distribución y comercialización del pulque y sus derivados a nivel mundial.
En México, las pulquerías deberán ser cerradas o bien buscar la autorización correspondiente para seguir trabajando, lo cual será difícil, pues deberán de importar el pulque desde Alemania. Las ferias locales, donde el pulque era una tradición, deberán abstenerse de vender la bebida. Ni siquiera se permite ya la producción local para uso personal.
Algunas de las nuevas variedades de pulque serán el Ludwigsburg, el Herrenberg, el Stuttgart Kuratten y el Apan Traditionell.
En entrevista para este medio, Johann Funcke Sturzenegger, representante legal de la coalición de vitivinícolas de Stuttgart —que ahora sembrarán maguey—dijo:
""Wir haben gewonnen! Wir haben ihre Mutter gebrochen! Sie sind dran mit dem hässlichsten tanzen! Jetzt gehen wir von seinen Frauen!!"".
Dicho lo anterior, salió bailando del lugar.",https://www.eldizque.com/mexico-pierde-litigio-el-pulque-ahora-sera-aleman/
23,0,Society,Argumento Político,La mayoría de los mexicanos son indios y flojos: Angélica Rivera,"La mayoría de los mexicanos son indios y flojos: Angélica Rivera
 Estimados lectores: Ojalá podamos hacer del conocimiento general esta nota, ya que en ella se refleja sólo uno de los ángulos del más certero y atinado significado de ignorancia y patriotismo pobre. Leyendo un libro de Francisco Cruz sobre el tema de las elecciones venideras y su trasfondo histórico me encontré con algunos tuits de la actriz y actual esposa del aspirante presidencial Enrique Peña, Angélica Rivera –mejor conocida como la Gaviota- que citan lo siguiente:
""O sea sí, el PRI fue corrupto y mentiroso, pero ya supérenlo, no sean resentidos. Carlos Salinas ha sido el mejor presidente de México, me consta"" –éste está leve-, ""No, los Zapatistas eran revoltosos que estaban poniendo en peligro la estabilidad de las empresas. Salinas hizo bien en mandarles al ejército"", ""O sea, yo creo que si los indios quieren salir de donde están que se pongan a trabajar y dejen de estar de flojos o violentos, como en Atenco"" –este se publicó en la revista Proceso-, ""Enrique no se arrepiente nada por lo que pasó en Atenco, la verdad se lo merecían, solo perturbaban la paz de los que sí queremos trabajar"" –revista Proceso- Pero el mejor de todos, uno que denota por completo su talento político y sobre todo, su pasión por México cita: ""Por eso dije que Salinas hizo bien cuando mandó al ejército a esos indios revoltosos, o sea que se pongan a trabajar y amen a México también""
Esta mujer –la que escribió estos tuits-, es la misma que ""demostró"" –ataviada en traje tradicional, que no de india, y ostentando una prefabricada sonrisa- ""su amor"" a México, desde la portada de una de las revistas de chismes televisivos de mayor circulación nacional y, eso demuestra que sí, en México, las candidaturas más fuertes –que no sólidas- se gestan desde las oficinas y las redacciones de los medios de mayor peso –que no renombre- y nunca desde donde se debería… Desde las voces de los pueblos. Por eso no resulta extraño que personajes de la talla de Gael García Bernal, José Emilio Pacheco, Carlos Fuentes, Diego Luna, Carlos Monsiváis, José Ignacio Taibo II y muchísimos más, se hayan manifestado en contra del regreso del PRI a los Pinos. El problema en realidad no es Peña, sino quienes lo manejan. VOTA INTELIGENTEMENTE.",http://www.argumentopolitico.com/2018/03/la-mayoria-de-los-mexicanos-son-indios.html
25,0,Society,Todo Informe,AL DESCUBIERTO: REVELAN LOS NEXOS QUE TIENE ANGÉLICA RIVERA CON LOS SICARIOS Y EXPLOTA LA BOMBA,"AL DESCUBIERTO: REVELAN LOS NEXOS QUE TIENE ANGÉLICA RIVERA CON LOS SICARIOS Y EXPLOTA
LA BOMBA
Fuentes extraoficiales han dado a conocer que la primera dama maneja una red de sicariato
en la ciudad de México, la cual fue fundada con el objetivo de elimar a los periodistas y/o personas que hagan investigaciones en contra de ella y su marido.
La banda se hace llamar ""Los angelitos"" y están bien pagados para cumplir con todas las exigencias de la primera dama.
Si biene s cierto que solo es un rumor, varios testigos afirman que si exista dicha banda.",http://todoinforme.com/al-descubierto-revelan-los-nexos-que-tiene-angelica-rivera-con-los-sicarios-y-explota-la-bomba/
26,0,Society,Hay noticia,Personas con barba de más de *NUMBER* cm pasarán control especial en aeropuertos,"Personas con barba de más de *NUMBER* cm pasarán control especial en aeropuertos
La incertidumbre y preocupación sobre la seguridad en los aeropuertos de España copa de nuevo la opinión pública en nuestro país y en el resto del mundo a raíz de los últimos atentados. Y como es mejor prevenir que curar, el Gobierno se ha puesto manos a la obra para garantizar la tranquilidad de los ciudadanos: ""Nunca se puede bajar la guardia y menos sabiendo a lo que nos enfrentamos"".
El Consejo de Ministros ha aprobado este lunes el anteproyecto de ley orgánica sobre registro de pasajeros, a través del cual propone una serie de nuevas medidas de seguridad adoptadas entre las que figuran las siguientes: los pasajeros deberán acudir hasta con *NUMBER* horas de antelación para pasar los distintos controles, la facturación se realizará en una zona específicamente designada, sólo los pasajeros con tarjeta de embarque podrán acceder a la terminal de salidas, y por último, la que más ha llamado nuestra atención: Personas con barba de más de *NUMBER* cm deberán pasar un control específico antes de volar.
Según han anunciado habrá una persona encargada de medirte la barba antes de embarcar, y si esta supera los *NUMBER* cm de largo deberás pasar un control más exhaustivo. Así que, vayan preparando sus metros o sus cuchillas de afeitar porque la cosa se pone muy negra. Como era de esperar, la noticia no ha sido muy bien recibida por muchos sectores de la socieda",https://haynoticia.es/personas-barba-mas-5-cm-pasaran-control-especial-aeropuertos7777/
28,0,Society,Censura 0,"Angélica Rivera a esposa de AMLO: ""Es una mujer de bajo prestigio""","Angélica Rivera a esposa de AMLO: ""Es una mujer de bajo prestigio""
Ninguna se quedó callada y expresaron su sentir. La primera Dama de México, Angélica Rivera atacó con todo a líder de Morena, Andrés Manuel López Obrador, con un fuerte y contundente mensaje. En estas declaraciones, Angélica mencionó: "" AMLO es abusador de mujeres. Las mujeres tenemos que salir a defender nuestra propia identidad, las decisiones son personales y así lo hemos visto, pensar que somos la extensión de alguien no es justo, es una falta de respeto a todas las mujeres.""
A lo que también se refirió a su esposa: ""Pobre mujer que se lo aguanta, es sumisa y sometida a sus abusos.. No es una Dama, y jamás lo será, Es una mujer de bajo prestigio.. y con respecto al ""Peje"",.. un hombre así no debería ser Presidente de una nación"".
Tras dicha respuesta de la panista, Beatriz Gutiérrez Müller, esposa de AMLO desde *NUMBER*, quien en pocas ocasiones ha salido a hacer declaraciones políticas, publicó en cuenta de Twitter @BBeatrizGM que ""Una mujer no debería apelar al género para 'defenderse' y atacar a sus contrincantes. Si buscamos, le entramos parejo. Valemos mucho"" Con información de el despertar",http://censura0.com/2018/04/08/angelica-rivera-a-esposa-de-amlo-es-una-mujer-de-bajo-prestigio/
31,0,Society,El librero de Gutenberg,Facebook cerrará tu cuenta si tienes mala ortografía,"Facebook cerrará tu cuenta si tienes mala ortografía
El fundador de Facebook, Mark Zuckerberg, en su deseo por mejorar la calidad del servicio de su famosa red social, dijo en una reciente conferencia, que prevé fomentar una cultura educativa y enfrentar el analfabetismo, esto con ayuda de un nuevo proyecto que consiste en cerrar las cuentas de todos los usuarios activos que escriben publicaciones de estados y comentarios con faltas de ortografía verdaderamente graves.
 ""Quiero que Facebook sea más que una red social. Hemos escalado alturas inimaginables y es momento de que actuemos como un instrumento que fomente la educación y enfrente el analfabetismo"", agregó Zuckerberg.
En su conferencia, compartió que este gran proyecto inició a mediados del *NUMBER* como un proyecto secreto, y desde entonces han desactivado una enorme cantidad de cuentas. Invitó a los usuarios a que recobren el hábito de escribir correctamente con palabras que sí existen en el diccionario, con una sintaxis correcta y la gramática propia de su lengua o idioma.
Esto ha generado un enorme impacto en Latinoamérica, y cada día se desactivan hasta *NUMBER* cuentas dejando incomunicadas a algunas personas. Aunque se ha anunciado en el blog de Facebook que en *NUMBER* cerrarán todas las cuentas que tengan mala ortografía.
En realidad, puede ser que esto sea parte de un proyecto para poder entender mucho más lo que decimos. Quienes tienen mala ortografía son indetectables para el análisis de lenguaje que hace Facebook. Y de ahí que tengan interés por eliminar aquellas cuentas que sólo rompen con los algoritmos.
Así que prepárense para este *NUMBER* y cambien sus hábitos de escritura. De lo contrario, Facebook cerrará sus cuentas.",https://gutenberg.rocks/facebook-cerrara-cuenta-tienes-mala-ortografia/
32,0,Society,El Ruinaversal,"FEMINISTAS GANAN DEMANDA PARA EVITAR QUE SE CELEBRE UN ""DÍA INTERNACIONAL DEL HOMBRE""","FEMINISTAS GANAN DEMANDA PARA EVITAR QUE SE CELEBRE UN ""DÍA INTERNACIONAL DEL HOMBRE""
México.- En conferencia de prensa la líder de la asociación feminista ""mis pelos, mis axilas"", Xóchitl Gutiérrez, reveló a los medios que acaban de obtener un amparo para protegerse y evitar que se celebre en México un ""día internacional del hombre"" por los próximos *NUMBER* años, señalando que su intención era impedir esta festividad para siempre, pero por ahora están tranquilas de que tendrán la certeza judicial de que por una década los machos opresores no podrán festejar su oligarquía tirana por un largo tiempo.
Xóchilt menciona que el año pasado un diputado (hombre, para variar) con ideas retrogradas lanzó una iniciativa para que en nuestro país se celebrará un día internacional del hombre, y de inmediato ellas interpusieron una demanda para evitar tan abominable idea ya que ""si de por si las mujeres gozan de menos beneficios, con el festejo del día del varón su lucha por obtener igualdad se vendría abajo definitivamente"":
""Muchos nos critican porque exigimos igualdad, pero tampoco deseamos que los hombres tengan los mismos beneficios que nosotras.
Ya basta de que nos subyuguen y minimicen nuestra lucha, la única manera de llegar a la igualdad es que los hombres sufran la misma cantidad de tiempo la discriminación que nosotras hemos experimentado.
Queremos igualdad, pero para eso suceda los machos deberán ser violentados y minimizados por lo menos durante tres siglos, ya después de ese tiempo comenzará el verdadero cambio y gradualmente llegaremos a una equidad, sin embargo nuestra idea es clara: ellos deben de sufrir la misma tiranía que nosotras hemos experimentado por milenios"", relató.
La presidenta comenta que en la demanda que interpusieron argumentaban que ""el día del hombre violentaba sus preceptos femeninos, y se ejercía un auto de autoridad que vulneraba su condición segregada"":
""El día de la mujer es una fecha para reflexionar y analizar los factores negativos a los que diariamente nos enfrentamos. ¿Qué iba a pasar si se celebra un día del hombre?, por las costumbres machistas en que nos regimos seguramente los varones iban a salir a emborracharse y creer que porque es su fecha podrán violentarnos aún más. Esto nos iba a poner en peligro, y además iba a promover que se trasmitiera en las nuevas generaciones la idea de que los varones nacieron para dominar a la sociedad.
Afortunadamente una jueza (que casualmente pertenece a nuestro movimiento) analizó la situación y decretó que por los próximos *NUMBER* años el día del hombre no se podrá instaurar en México, y así por lo menos por una década podremos evitar que se coloque otro peldaño en la pirámide falocentrica del heteropatriarcado"", puntualizó.",http://www.elruinaversal.com/2017/03/10/feministas-ganan-demanda-para-evitar-que-se-celebre-un-dia-internacional-del-hombre/
